Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,74.48941,73.58941,73.58941,73.58941,73.58941,73.58941,73.58941,73.58941,74.48941,83.48941,83.48941,83.48941,83.48941,83.48941,83.48941,74.48941,74.48941,83.48941,91.48941,96.48941,91.48941,91.48941,87.48941,83.48941,2008-03-21
Sistema,Sistema,83.48941,83.48941,83.48941,83.48941,83.48941,83.48941,83.48941,87.48941,92.48941,92.48941,92.48941,92.48941,92.48941,92.48941,92.48941,92.48941,92.48941,92.48941,96.48941,96.48941,96.48941,96.48941,96.48941,92.48941,2008-03-22
Sistema,Sistema,34.08941,34.08941,34.08941,34.08941,34.08941,34.08941,34.08941,34.08941,34.08941,71.48941,73.48941,78.48941,78.48941,78.48941,72.48941,71.48941,71.48941,78.48941,87.48941,92.48941,87.48941,83.48941,78.48941,34.08941,2008-03-23
Sistema,Sistema,96.48941,83.48941,83.48941,83.48941,83.48941,83.48941,83.48941,96.48941,96.48941,96.48941,96.48941,99.48941,99.48941,99.48941,96.48941,96.48941,96.48941,96.48941,99.48941,101.48941,101.48941,99.48941,99.48941,96.48941,2008-03-24
Sistema,Sistema,79.48941,78.48941,78.48941,78.48941,79.48941,100.48941,100.48941,100.48941,100.58941,100.98941,100.98941,100.98941,100.98941,100.98941,100.98941,100.98941,100.98941,100.98941,100.98941,155.14141,100.98941,100.98941,100.48941,97.48941,2008-03-25
Sistema,Sistema,78.48941,78.48941,78.48941,78.48941,91.48941,93.48941,100.48941,100.48941,100.48941,100.48941,100.48941,100.48941,100.48941,100.48941,100.48941,100.48941,100.48941,100.48941,111.48941,152.46941,111.48941,100.48941,93.48941,91.48941,2008-03-26
Sistema,Sistema,91.48941,91.48941,82.48941,91.48941,91.48941,96.48941,96.48941,96.48941,96.48941,96.48941,96.48941,106.48941,96.48941,96.48941,100.46941,100.46941,100.46941,96.48941,106.48941,155.14141,100.46941,96.48941,93.48941,91.48941,2008-03-27
Sistema,Sistema,96.48941,95.48941,95.48941,95.48941,96.48941,96.48941,96.48941,96.48941,105.48941,105.48941,105.48941,105.48941,105.48941,105.48941,105.48941,105.48941,105.48941,105.48941,106.48941,155.14141,106.48941,105.48941,96.48941,96.48941,2008-03-28
Sistema,Sistema,95.96941,95.48941,95.48941,95.48941,95.48941,95.96941,95.97941,95.97941,95.97941,95.97941,96.48941,96.48941,96.48941,96.48941,95.97941,95.97941,95.97941,95.97941,96.48941,96.48941,96.48941,95.97941,95.97941,95.97941,2008-03-29
Sistema,Sistema,95.48941,93.48941,93.48941,90.97941,90.97941,90.97941,85.97941,85.97941,90.97941,90.97941,93.48941,93.48941,93.48941,93.48941,93.48941,93.48941,93.48941,93.48941,96.48941,106.48941,106.48941,96.48941,95.48941,93.48941,2008-03-30
Sistema,Sistema,81.48941,81.48941,81.48941,81.48941,81.48941,85.46941,86.48941,93.48941,96.48941,96.48941,96.48941,96.48941,96.48941,96.48941,96.48941,96.48941,96.48941,96.48941,99.48941,99.48941,96.48941,96.48941,86.48941,83.48941,2008-03-31
Sistema,Sistema,82.09054,82.07054,81.09054,81.09054,82.09054,85.09054,85.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,111.09054,111.09054,111.09054,96.09054,85.09054,83.09054,2008-04-01
Sistema,Sistema,79.09054,79.09054,79.09054,79.09054,79.09054,91.09054,91.09054,91.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,97.59054,112.09054,97.59054,96.09054,96.09054,84.09054,2008-04-02
Sistema,Sistema,77.59054,76.09054,76.09054,76.09054,77.59054,77.59054,77.99054,77.99054,81.09054,96.59054,96.59054,96.59054,96.59054,96.59054,96.59054,96.59054,96.59054,96.59054,101.09054,112.09054,101.09054,96.59054,77.99054,77.59054,2008-04-03
Sistema,Sistema,76.59054,76.59054,76.59054,76.59054,76.59054,79.07054,80.99054,80.99054,81.09054,95.99054,95.99054,96.09054,95.99054,95.99054,95.99054,95.99054,95.99054,95.99054,96.09054,112.09054,96.09054,96.09054,81.09054,79.07054,2008-04-04
Sistema,Sistema,94.09054,94.09054,94.09054,94.09054,94.09054,94.09054,94.09054,94.59054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,97.29054,97.29054,97.29054,96.09054,96.09054,94.59054,2008-04-05
Sistema,Sistema,94.09054,93.09054,93.09054,93.09054,93.09054,93.09054,76.09054,93.09054,94.09054,94.09054,94.09054,94.09054,95.29054,95.29054,94.09054,94.09054,94.09054,95.29054,95.99054,96.09054,95.99054,95.29054,95.29054,94.09054,2008-04-06
Sistema,Sistema,90.59054,90.59054,90.59054,90.59054,91.09054,93.09054,93.09054,93.09054,95.09054,96.59054,96.59054,96.59054,96.59054,96.59054,96.59054,96.59054,96.59054,96.59054,100.09054,109.09054,100.09054,96.59054,93.09054,93.09054,2008-04-07
Sistema,Sistema,89.89054,89.89054,89.89054,89.89054,89.89054,91.09054,93.09054,93.09054,96.09054,96.09054,96.09054,100.09054,96.09054,96.09054,100.09054,96.09054,96.09054,96.09054,100.09054,142.59054,100.09054,96.09054,93.09054,90.99054,2008-04-08
Sistema,Sistema,89.59054,89.59054,89.59054,89.59054,89.59054,94.09054,94.09054,97.09054,97.09054,97.09054,97.09054,97.09054,97.09054,97.09054,97.09054,97.09054,97.09054,97.09054,100.09054,116.09054,100.09054,97.09054,90.99054,89.59054,2008-04-09
Sistema,Sistema,87.09054,87.09054,87.09054,87.09054,87.09054,89.49054,89.49054,89.49054,89.49054,89.49054,94.09054,94.09054,94.09054,94.09054,94.09054,94.09054,94.09054,94.09054,111.09054,142.08054,100.09054,94.09054,89.49054,87.09054,2008-04-10
Sistema,Sistema,90.99054,90.99054,86.07054,90.99054,90.99054,96.09054,96.09054,96.09054,96.19054,96.19054,96.19054,96.19054,96.19054,96.19054,96.19054,96.19054,96.19054,96.19054,111.09054,116.29054,100.09054,96.19054,96.09054,96.09054,2008-04-11
Sistema,Sistema,97.09054,97.09054,95.09054,95.09054,95.09054,97.09054,97.09054,97.09054,99.09054,101.09054,101.09054,101.09054,101.09054,101.09054,101.09054,99.09054,99.09054,101.09054,111.08054,111.08054,101.09054,101.09054,97.09054,97.09054,2008-04-12
Sistema,Sistema,76.09054,74.09054,71.09054,71.09054,29.46054,71.09054,29.46054,71.09054,74.09054,93.67800,95.09054,95.09054,103.09054,95.09054,95.09054,95.09054,93.88500,95.09054,103.09054,111.09054,111.09054,103.09054,103.09054,74.09054,2008-04-13
Sistema,Sistema,76.09054,74.09054,41.09054,74.09054,77.09054,96.09054,103.09054,103.09054,103.09054,103.09054,113.59054,113.59054,113.59054,113.59054,113.59054,113.59054,113.59054,116.19054,126.09054,126.09054,126.09054,113.59054,103.09054,96.09054,2008-04-14
Sistema,Sistema,73.09054,70.09054,70.09054,70.09054,73.09054,92.07054,86.09054,103.09054,103.09054,103.09054,103.09054,103.09054,103.09054,103.09054,103.09054,103.09054,103.09054,103.09054,128.09054,128.09054,128.09054,103.09054,100.97754,73.09054,2008-04-15
Sistema,Sistema,71.09054,71.09054,71.09054,70.09054,71.09054,73.09054,73.99054,73.09054,90.58054,116.09054,127.09054,127.09054,127.09054,92.07054,127.09054,127.09054,127.09054,127.09054,129.09054,129.09054,129.09054,127.09054,73.09054,71.09054,2008-04-16
Sistema,Sistema,76.09054,70.09054,70.07954,70.07954,70.09054,96.09054,96.09054,116.09054,128.09054,129.09054,129.09054,129.09054,129.09054,129.09054,129.09054,129.09054,129.09054,129.09054,129.09054,136.09054,136.09054,129.09054,116.19054,85.09054,2008-04-17
Sistema,Sistema,86.07054,70.09054,70.09054,70.07954,86.09054,96.09054,121.09054,130.09054,131.09054,131.09054,131.09054,131.09054,131.09054,131.09054,131.09054,131.09054,131.09054,131.09054,131.09054,138.09054,131.09054,131.09054,130.09054,96.09054,2008-04-18
Sistema,Sistema,111.09054,75.09054,70.09054,70.09054,76.09054,111.09054,111.09054,119.09054,131.09054,137.09054,137.09054,137.09054,137.09054,137.09054,137.09054,131.09054,131.09054,131.09054,137.09054,137.09054,137.09054,131.09054,111.09054,70.09054,2008-04-19
Sistema,Sistema,70.07954,70.07954,67.09054,67.09054,67.09054,69.51054,67.09054,70.07954,70.07954,85.09054,85.09054,85.09054,85.09054,85.09054,85.09054,85.09054,73.09054,85.09054,111.09054,111.09054,111.09054,85.09054,85.09054,70.07954,2008-04-20
Sistema,Sistema,70.07954,67.09054,70.04754,67.09054,67.09054,106.09054,121.09054,121.09054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,138.09054,138.09054,138.09054,134.59054,106.09054,70.07954,2008-04-21
Sistema,Sistema,70.07954,70.07954,70.07954,69.09054,69.09054,121.09054,121.09054,136.09054,138.09054,138.09054,138.09054,138.09054,138.09054,138.09054,138.09054,138.09054,138.09054,138.09054,140.09054,140.09054,140.09054,138.09054,136.09054,73.09054,2008-04-22
Sistema,Sistema,96.09054,86.09054,86.09054,86.09054,96.09054,121.09054,121.09054,122.09054,137.09054,137.09054,137.09054,137.09054,137.09054,137.09054,137.09054,137.09054,137.09054,137.09054,151.09054,151.09054,145.09054,137.09054,121.09054,96.09054,2008-04-23
Sistema,Sistema,91.09054,73.09054,70.07954,70.07954,91.09054,96.09054,121.09054,121.09054,124.09054,124.09054,124.09054,124.09054,124.09054,124.09054,124.09054,124.09054,124.09054,124.09054,131.09054,151.09054,131.09054,124.09054,116.19054,91.09054,2008-04-24
Sistema,Sistema,96.09054,96.09054,91.09054,91.09054,96.09054,116.19054,122.09054,130.09054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,134.59054,151.09054,134.59054,130.09054,122.09054,101.09054,2008-04-25
Sistema,Sistema,101.09054,99.09054,99.09054,99.09054,99.09054,116.08054,116.08054,135.09054,151.09054,151.09054,151.09054,151.09054,151.09054,151.09054,151.09054,135.09054,135.09054,151.09054,151.09054,152.79054,151.09054,151.09054,135.09054,101.09054,2008-04-26
Sistema,Sistema,141.09054,111.09054,111.09054,111.09054,111.09054,111.09054,111.09054,150.99054,150.99054,150.99054,151.09054,151.09054,151.09054,151.09054,151.09054,150.99054,150.99054,150.99054,151.09054,151.82154,151.09054,151.09054,150.99054,111.09054,2008-04-27
Sistema,Sistema,69.09054,29.46054,29.46054,29.46054,29.46054,70.07954,91.09054,91.09054,99.09054,99.09054,99.59054,99.59054,99.09054,99.09054,99.09054,99.09054,99.09054,99.09054,113.09054,117.09054,113.09054,99.09054,70.07954,29.46054,2008-04-28
Sistema,Sistema,76.09054,30.99954,29.46054,29.46054,76.09054,86.09054,89.09054,89.09054,91.09054,91.09054,91.09054,96.09054,96.09054,96.09054,96.09054,96.09054,96.09054,91.09054,114.77954,129.09054,114.77954,91.09054,81.09054,81.09054,2008-04-29
Sistema,Sistema,90.09054,89.59054,89.59054,89.59054,90.09054,90.09054,90.09054,90.09054,90.09054,114.77954,129.09054,129.09054,129.09054,129.09054,129.09054,129.09054,129.09054,129.09054,129.09054,131.09054,129.09054,129.09054,90.09054,90.09054,2008-04-30
Sistema,Sistema,81.42514,81.42514,81.42514,81.42514,81.42514,81.42514,81.42514,81.42514,88.42514,90.42514,90.42514,121.31414,121.31414,90.42514,90.42514,90.42514,89.40514,89.40514,131.42514,136.42514,136.42514,121.31414,90.42514,81.42514,2008-05-01
Sistema,Sistema,90.52514,90.52514,90.52514,90.52514,90.52514,90.52514,90.52514,90.52514,90.52514,121.31414,131.42514,131.42514,131.42514,131.27514,131.42514,131.42514,131.42514,131.42514,132.42514,132.42514,132.42514,131.42514,90.52514,90.52514,2008-05-02
Sistema,Sistema,96.42514,86.42514,86.42514,86.42514,86.42514,96.42514,96.42514,96.42514,131.42514,131.42514,132.42514,133.42514,133.42514,132.42514,131.42514,131.27514,119.31414,131.27514,133.42514,133.42514,133.42514,132.42514,119.31414,96.42514,2008-05-03
Sistema,Sistema,80.52514,80.52514,80.52514,80.52514,80.52514,80.52514,80.52514,80.52514,93.40514,106.42514,106.42514,106.42514,106.42514,106.42514,106.42514,93.40514,80.52514,80.52514,131.42514,132.42514,131.42514,119.31414,106.42514,80.52514,2008-05-04
Sistema,Sistema,80.72514,80.72514,80.72514,80.72514,80.72514,80.72514,80.72514,80.72514,86.42514,91.42514,91.42514,93.40514,93.40514,91.42514,91.42514,86.42514,86.42514,86.42514,131.42514,136.42514,131.42514,91.42514,86.42514,80.72514,2008-05-05
Sistema,Sistema,80.57514,80.57514,80.57514,80.57514,80.57514,95.40514,96.42514,96.42514,96.42514,96.42514,126.40714,135.04114,126.40714,126.40714,126.40714,126.40714,126.40714,126.40714,203.65514,281.42514,137.42514,137.42514,80.57514,80.57514,2008-05-06
Sistema,Sistema,80.42514,80.42514,80.42514,80.42514,80.42514,91.42514,91.42514,91.42514,111.42514,116.42714,117.42514,126.40714,117.42514,116.42714,116.42714,117.42514,116.42514,91.42514,137.42514,137.42514,136.92514,111.42514,91.42514,80.42514,2008-05-07
Sistema,Sistema,81.42514,81.42514,81.42514,81.42514,81.42514,91.42514,91.43514,91.43514,99.42514,99.42514,99.42514,112.42514,99.42514,99.42514,99.42514,99.42514,99.42514,99.42514,118.40714,131.32014,118.40714,99.42514,81.42514,81.42514,2008-05-08
Sistema,Sistema,92.42514,92.42514,91.42514,86.42514,92.42514,92.42514,99.42514,99.42514,112.42514,112.42514,112.42514,112.42514,112.42514,112.42514,112.42514,112.42514,112.42514,99.42514,127.42514,127.42514,126.55514,99.42514,92.42514,92.42514,2008-05-09
Sistema,Sistema,99.42514,99.42514,96.42514,96.42514,99.42514,99.42514,99.42514,99.42514,118.40714,124.91514,124.91514,124.91514,124.91514,124.91514,118.42514,118.40714,118.40714,118.40714,124.91514,124.91514,124.91514,124.91514,118.40714,99.42514,2008-05-10
Sistema,Sistema,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,90.91514,99.42514,121.42514,116.42614,99.42514,90.91514,90.91514,2008-05-11
Sistema,Sistema,85.91514,81.42514,81.42514,81.42514,85.91514,85.91514,85.91514,90.42514,90.42514,91.42514,96.42514,124.27514,96.42514,96.42514,124.27514,96.42514,96.42514,90.42514,124.42514,124.42514,124.42514,90.42514,87.42514,85.91514,2008-05-12
Sistema,Sistema,85.91514,85.91514,85.91514,85.91514,85.91514,96.42514,98.42514,98.42514,98.42514,98.42514,98.42514,98.42514,98.42514,98.42514,98.42514,98.42514,98.42514,98.42514,124.42514,124.42514,124.42514,98.42514,98.42514,85.91514,2008-05-13
Sistema,Sistema,96.42514,91.42514,85.42514,85.42514,85.42514,100.42514,100.42514,120.91514,121.42514,121.42514,121.42514,121.42514,121.42514,121.42514,121.42514,121.42514,121.42514,121.42514,121.42514,130.42514,121.42514,121.42514,118.40714,96.42514,2008-05-14
Sistema,Sistema,96.42514,96.42514,96.42514,96.42514,96.42514,100.42514,100.42514,100.42514,118.40714,128.42514,128.42514,128.42514,128.42514,128.42514,128.42514,128.42514,128.42514,128.42514,128.42514,129.42514,128.42514,128.42514,100.42514,96.42514,2008-05-15
Sistema,Sistema,98.91514,98.91514,98.91514,98.91514,98.91514,100.42514,116.43014,116.43014,116.43014,116.43014,116.43014,117.42514,116.43014,116.43014,117.42514,117.42514,117.42514,117.42514,117.91514,118.40714,117.42514,116.43014,116.43014,98.91514,2008-05-16
Sistema,Sistema,99.42514,98.42714,98.42714,98.42714,98.42714,99.42514,99.42514,100.42514,117.91514,118.40714,118.40714,118.40714,118.40714,118.40714,117.91514,100.42514,100.42514,100.42514,156.43214,161.42514,137.40514,100.42514,100.42514,98.42714,2008-05-17
Sistema,Sistema,98.42514,91.42514,91.42514,91.42514,91.42514,91.42514,91.42514,98.42514,98.42514,99.42514,99.42514,100.42514,100.42514,100.42514,99.42514,98.42514,98.42514,99.42514,116.42714,156.43214,118.40714,100.42514,98.42514,91.42514,2008-05-18
Sistema,Sistema,101.42514,101.42514,101.42514,101.42514,101.42514,115.42714,115.42714,115.42714,118.02514,118.02514,118.02514,118.02514,118.02514,118.02514,118.02514,118.02514,118.02514,118.02514,118.02514,118.40714,118.02514,118.02514,115.42714,115.42714,2008-05-19
Sistema,Sistema,96.92314,96.92314,96.92314,96.92314,98.42514,118.22514,118.22514,118.22514,118.22514,118.22514,118.22514,118.22514,118.22514,118.22514,118.22514,118.22514,118.22514,118.22514,121.42514,131.42514,118.40714,118.22514,98.42514,96.92314,2008-05-20
Sistema,Sistema,96.92314,96.42514,96.42514,96.42514,96.92314,96.92314,96.92314,98.42514,101.42514,101.42514,103.42514,103.42514,103.42514,101.42514,101.42514,101.42514,101.42514,101.42514,114.26014,151.42514,103.42514,101.42514,96.92314,96.42514,2008-05-21
Sistema,Sistema,89.42514,89.42514,89.42514,89.42514,89.42514,96.42514,96.92314,96.92314,96.92314,96.92314,96.92314,96.92314,96.92314,96.92314,96.92314,96.92314,96.92314,96.92314,116.42714,151.42514,114.26014,96.92314,96.42514,89.42514,2008-05-22
Sistema,Sistema,93.42514,89.62514,89.62514,91.42514,93.42514,96.52514,96.52514,111.42514,111.42514,111.42514,111.42514,111.42514,111.42514,111.42514,111.42514,111.42514,111.42514,111.42514,116.42814,151.42514,114.26014,111.42514,96.52514,93.42514,2008-05-23
Sistema,Sistema,61.42514,61.42514,61.42514,61.42514,61.42514,76.42514,76.42514,89.42514,93.42514,96.52514,112.42514,112.42514,112.42514,96.52514,93.42514,93.42514,93.42514,93.42514,112.42514,114.26014,114.26014,93.42514,76.42514,61.42514,2008-05-24
Sistema,Sistema,89.42514,78.42514,76.42514,76.42514,76.42514,76.42514,52.42514,76.42514,89.42514,112.42514,112.42514,112.42514,112.42514,112.42514,89.42514,89.42514,78.42514,76.42514,112.42514,151.42514,118.40714,112.42514,89.42514,76.42514,2008-05-25
Sistema,Sistema,29.19914,29.19914,29.19914,29.19914,29.19914,29.19914,29.19914,29.19914,29.19914,29.19914,29.19914,32.02614,41.42514,32.02614,29.19914,29.19914,29.19914,32.02614,76.42514,118.40714,112.42514,61.42514,32.02614,32.02614,2008-05-26
Sistema,Sistema,29.20014,29.20014,29.20014,29.20014,29.20014,61.42514,71.42514,76.42514,116.42514,117.42514,117.42514,117.42514,117.42514,116.42514,117.42514,117.42514,117.42514,117.42514,117.42514,117.42514,117.42514,76.42514,71.42514,29.20014,2008-05-27
Sistema,Sistema,32.02614,29.20014,29.20014,29.20014,32.02614,36.42514,61.42514,61.42514,71.42514,71.42514,79.42514,79.42514,71.42514,71.42514,71.42514,71.42514,71.42514,116.42514,117.42514,117.42514,117.42514,71.42514,36.42514,32.02614,2008-05-28
Sistema,Sistema,32.02614,32.02614,32.02614,32.02614,32.02614,36.42514,61.42514,61.42514,71.42514,71.42514,71.42514,71.42514,71.42514,71.42514,71.42514,71.42514,71.42514,71.42514,117.42514,117.42514,117.42514,71.42514,61.42514,32.02614,2008-05-29
Sistema,Sistema,29.20014,29.20014,29.20014,29.20014,29.20114,32.02614,32.02714,61.42514,71.42514,71.42514,116.42514,71.42514,71.42514,71.42514,71.42514,71.42514,71.42514,71.42514,117.42514,117.42514,117.42514,117.42514,32.02714,29.20114,2008-05-30
Sistema,Sistema,29.20114,29.20114,29.20114,29.20114,29.20114,31.73414,31.73414,61.42514,71.42414,71.42414,71.42514,71.42514,71.42514,71.42514,71.42414,61.42514,61.42514,71.42414,113.42514,113.42514,113.42514,71.42514,61.42514,31.73414,2008-05-31
Sistema,Sistema,74.11999,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,74.11999,74.11999,74.11999,74.12099,74.12099,74.12099,74.11999,74.11999,74.11999,74.11999,116.12099,116.12099,116.12099,74.12099,74.12099,66.12099,2008-06-01
Sistema,Sistema,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,74.12099,74.12099,74.12099,81.12099,104.12099,81.12099,74.12099,74.12099,74.12099,81.12099,116.12099,116.12099,116.12099,104.12099,74.12099,66.12099,2008-06-02
Sistema,Sistema,74.12099,64.12099,64.12099,64.12099,64.12099,79.12099,103.12099,103.12099,103.12099,103.12099,103.12099,104.12099,103.12099,103.12099,103.12099,104.12099,104.12099,104.12099,117.22099,117.22099,117.22099,104.12099,103.12099,74.12099,2008-06-03
Sistema,Sistema,64.12099,64.12099,56.12099,64.12099,69.12099,84.12099,107.12099,107.12099,107.12099,107.12099,107.12099,107.12099,107.12099,107.12099,107.12099,107.12099,114.12099,114.12099,114.12099,117.12099,114.12099,114.12099,107.12099,74.12099,2008-06-04
Sistema,Sistema,34.57499,32.04099,32.04099,32.04099,34.57499,55.12099,74.12099,74.12099,99.12099,99.12099,107.60099,114.12099,99.12099,99.12099,107.60099,99.12099,107.60099,107.60099,114.12099,114.12099,114.12099,107.60099,74.12099,54.12099,2008-06-05
Sistema,Sistema,34.57499,34.57499,34.57499,34.57499,34.57499,74.12099,74.12099,94.12099,94.12099,104.11999,104.11999,104.12099,104.11999,104.11999,104.11999,104.11999,104.11999,104.12099,104.12099,104.12099,104.12099,104.11999,84.12099,74.12099,2008-06-06
Sistema,Sistema,71.12099,71.12099,69.12099,34.16999,34.16999,71.12099,71.12099,87.12099,89.12099,103.11999,103.11999,104.12099,104.12099,103.11999,103.11999,89.12099,89.12099,103.11999,104.12099,104.12099,104.12099,103.11999,89.12099,74.12099,2008-06-07
Sistema,Sistema,90.12099,84.12099,84.12099,74.12099,74.12099,74.12099,74.12099,84.12099,84.12099,90.12099,90.12099,103.11999,103.11999,103.11999,90.12099,84.12099,84.12099,90.12099,104.12099,104.12099,104.12099,104.12099,90.12099,84.12099,2008-06-08
Sistema,Sistema,55.12099,55.12099,55.12099,55.12099,55.12099,74.12099,74.12099,84.12099,90.12099,91.12099,91.12099,91.12099,91.12099,91.12099,91.12099,91.12099,91.12099,90.12099,91.12099,104.12199,91.12099,90.12099,74.12099,55.12099,2008-06-09
Sistema,Sistema,54.63099,54.63099,54.63099,54.63099,54.63099,74.12099,74.12099,74.12099,84.12099,90.12099,91.12099,91.12099,91.12099,91.12099,91.12099,90.12099,90.12099,90.12099,91.12099,104.12199,91.12099,90.12099,74.12099,54.63099,2008-06-10
Sistema,Sistema,69.12099,69.12099,69.12099,69.12099,69.12099,74.12099,74.12099,84.12099,85.12099,85.12099,85.12099,85.12099,85.12099,85.12099,85.12099,85.12099,85.12099,85.12099,85.12099,137.81299,85.12099,85.12099,74.12099,69.12099,2008-06-11
Sistema,Sistema,54.32099,54.32099,54.32099,54.32099,54.32099,74.12099,74.12099,79.12099,82.12099,82.12099,82.12099,82.12099,82.12099,82.12099,82.12099,82.12099,82.12099,82.12099,82.12099,92.12099,82.12099,82.12099,74.12099,54.32099,2008-06-12
Sistema,Sistema,70.12099,70.12099,70.12099,70.12099,70.12099,74.12099,74.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,104.11999,104.22099,104.11999,76.12099,76.12099,70.12099,2008-06-13
Sistema,Sistema,70.12099,70.12099,70.12099,70.12099,70.12099,70.12099,70.12099,74.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,76.12099,102.12099,76.12099,76.12099,74.12099,70.12099,2008-06-14
Sistema,Sistema,69.62099,69.12099,69.12099,69.12099,54.12099,69.12099,54.12099,69.12099,69.12099,69.62099,69.62099,69.62099,69.62099,69.62099,69.62099,69.62099,69.62099,69.62099,74.12099,74.12299,74.12299,74.12099,69.62099,69.62099,2008-06-15
Sistema,Sistema,69.15599,64.12099,64.12099,64.12099,69.15599,69.15599,69.15599,74.12099,75.12099,75.12099,75.12099,75.12099,75.12099,75.12099,75.12099,75.12099,75.12099,75.12099,75.12099,152.64399,75.12099,75.12099,74.12099,69.15599,2008-06-16
Sistema,Sistema,67.62099,67.62099,64.13899,64.13899,67.62099,67.62099,67.62099,69.12099,74.12099,99.12099,99.12099,99.12099,99.12099,99.12099,99.12099,99.12099,99.12099,74.12099,104.12299,133.81099,104.12299,74.12099,67.62099,67.62099,2008-06-17
Sistema,Sistema,67.62099,64.13899,64.13899,64.13899,64.13899,68.62099,68.62099,68.62099,69.12099,104.12299,104.12299,121.03899,104.12299,69.12099,104.12299,104.12299,69.12099,104.12299,133.81099,133.81099,104.12299,69.12099,68.62099,64.13899,2008-06-18
Sistema,Sistema,54.13999,49.12099,49.12099,49.12099,54.13999,54.13999,54.13999,62.12099,69.12099,69.12099,104.12299,104.12299,104.12299,69.12099,104.12299,104.12299,104.12299,69.12099,104.12299,133.81099,104.12299,62.12099,54.13999,54.12099,2008-06-19
Sistema,Sistema,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,62.12099,62.12099,79.12099,79.12099,79.12099,104.11999,79.12099,79.12099,79.12099,79.12099,79.12099,79.12099,104.11999,121.03899,104.11999,79.12099,54.12099,49.12099,2008-06-20
Sistema,Sistema,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,52.12099,52.12099,52.12099,54.12099,77.12099,77.12099,77.12099,54.12099,52.12099,52.12099,52.12099,52.12099,79.12099,120.12099,79.12099,77.12099,52.12099,52.12099,2008-06-21
Sistema,Sistema,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,49.12099,79.12099,107.12099,107.12099,63.61099,49.12099,49.12099,2008-06-22
Sistema,Sistema,74.12099,74.12099,49.12099,49.12099,74.12099,74.12099,79.12099,89.12099,111.12099,111.12099,111.12099,120.12099,111.12099,111.12099,111.12099,111.12099,111.12099,111.12099,111.12099,133.81099,111.12099,111.12099,79.12099,74.12099,2008-06-23
Sistema,Sistema,54.12099,49.12099,49.12099,49.12099,49.12099,69.13099,69.13099,69.13099,79.12099,89.12099,89.12099,89.12099,89.12099,89.12099,89.12099,89.12099,79.12099,79.12099,89.12099,121.03899,89.12099,79.12099,69.13099,49.12099,2008-06-24
Sistema,Sistema,64.12099,49.12099,49.12099,49.12099,64.12099,64.12099,67.12099,86.12099,89.12099,89.12099,107.12099,107.12099,104.12199,89.12099,107.12099,107.12099,107.12099,107.12099,107.12099,133.81099,107.12099,107.12099,86.12099,64.12099,2008-06-25
Sistema,Sistema,33.96999,33.96999,33.96999,33.96999,33.96999,33.97099,49.12099,59.12099,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,64.12099,86.12099,109.12099,86.12099,64.12099,49.12099,49.12099,2008-06-26
Sistema,Sistema,42.61099,42.61099,33.97199,33.97199,42.61099,44.12099,46.12099,46.12099,47.12099,47.12099,105.62099,105.62099,105.62099,105.62099,105.62099,105.62099,47.12099,47.12099,105.62099,105.62099,105.62099,105.62099,46.12099,46.12099,2008-06-27
Sistema,Sistema,43.12099,33.87299,33.87199,33.87199,33.87299,33.87299,43.12099,45.12099,45.12099,46.12099,46.12099,46.12099,46.12099,46.12099,45.12099,45.12099,45.12099,45.12099,46.12099,68.12099,46.12099,46.12099,45.12099,33.87299,2008-06-28
